,ogFile,nif,products_all,products,groups,total
0,receipt_40000.txt,14643943,"[81, 49, 147, 147, 164, 158, 40, 55, 28, 38, 19, 134, 121, 15, 5, 4, 150, 37, 18, 17, 16, 6, 94, 88, 36]","[81, 49, 147, 164, 158, 40, 55, 28, 38, 19, 134, 121, 15, 5, 4, 150, 37, 18, 17, 16, 6, 94, 88, 36]","[9, 5, 18, 24, 23, 3, 17, 15, 1, 20, 11, 10, 4]",83.8
1,receipt_40001.txt,13462863,"[148, 133, 95, 83, 84, 80, 94, 91, 88, 114, 101, 122, 87, 147, 161, 157, 156, 50, 64, 47, 23, 18, 61, 39, 17, 131, 150, 34, 33, 79, 76, 67, 121, 8]","[148, 133, 95, 83, 84, 80, 94, 91, 88, 114, 101, 122, 87, 147, 161, 157, 156, 50, 64, 47, 23, 18, 61, 39, 17, 131, 150, 34, 33, 79, 76, 67, 121, 8]","[19, 17, 11, 9, 10, 15, 12, 18, 23, 5, 6, 3, 16, 20, 4, 8, 2]",92.6
2,receipt_40002.txt,15044206,"[148, 133, 147, 162, 160, 159, 140, 116, 93, 92, 90, 85, 81, 109, 101, 97, 128, 27, 37, 33, 23, 18, 41, 40, 76, 69, 25, 5, 3, 155]","[148, 133, 147, 162, 160, 159, 140, 116, 93, 92, 90, 85, 81, 109, 101, 97, 128, 27, 37, 33, 23, 18, 41, 40, 76, 69, 25, 5, 3, 155]","[19, 17, 18, 23, 15, 11, 9, 12, 16, 3, 5, 4, 8, 7, 1]",60.2
3,receipt_40003.txt,16006037,"[120, 84, 81, 27, 25, 110, 110, 163, 132, 161, 160, 156, 149, 18, 34, 33, 48, 41, 127, 15, 150, 1, 99, 122]","[120, 84, 81, 27, 25, 110, 163, 132, 161, 160, 156, 149, 18, 34, 33, 48, 41, 127, 15, 150, 1, 99, 122]","[15, 9, 3, 23, 16, 19, 4, 5, 20, 1, 12]",52.4
4,receipt_40004.txt,10719047,"[83, 84, 82, 80, 49, 60, 104, 97, 147, 161, 159, 157, 25, 15, 7, 23, 18, 17, 16, 137, 135, 79, 78, 57, 149, 85, 42, 41, 6, 39]","[83, 84, 82, 80, 49, 60, 104, 97, 147, 161, 159, 157, 25, 15, 7, 23, 18, 17, 16, 137, 135, 79, 78, 57, 149, 85, 42, 41, 6, 39]","[9, 5, 6, 12, 11, 18, 23, 3, 2, 17, 8, 19, 1]",75.6
5,receipt_40005.txt,17355541,"[83, 82, 80, 24, 93, 89, 147, 161, 159, 157, 155, 154, 64, 48, 62, 42, 41, 101, 99, 98, 37, 133, 15, 124, 21, 149, 14, 10, 88, 85, 130, 97, 18, 17]","[83, 82, 80, 24, 93, 89, 147, 161, 159, 157, 155, 154, 64, 48, 62, 42, 41, 101, 99, 98, 37, 133, 15, 124, 21, 149, 14, 10, 88, 85, 130, 97, 18, 17]","[9, 3, 11, 18, 23, 6, 5, 12, 17, 15, 19, 2, 10, 16]",109.7
6,receipt_40006.txt,16484825,"[81, 52, 37, 147, 143, 156, 54, 38, 15, 107, 99, 97, 3, 8, 136, 125, 51, 47, 61, 43, 21, 19, 33, 32, 90, 127, 149, 18, 147, 131, 41, 118]","[81, 52, 37, 147, 143, 156, 54, 38, 15, 107, 99, 97, 3, 8, 136, 125, 51, 47, 61, 43, 21, 19, 33, 32, 90, 127, 149, 18, 131, 41, 118]","[9, 5, 18, 17, 23, 3, 14, 12, 11, 1, 2, 16, 6, 4, 19, 15]",159.8
7,receipt_40007.txt,14916348,"[120, 95, 81, 82, 80, 38, 36, 33, 42, 24, 16, 147, 162, 93, 159, 143, 157, 136, 152, 151, 103, 41, 55, 39, 13, 2, 7, 131, 96]","[120, 95, 81, 82, 80, 38, 36, 33, 42, 24, 16, 147, 162, 93, 159, 143, 157, 136, 152, 151, 103, 41, 55, 39, 13, 2, 7, 131, 96]","[15, 11, 9, 5, 4, 3, 18, 23, 17, 21, 20, 12, 2, 1, 16]",392.9
8,receipt_40008.txt,13087312,"[81, 80, 65, 94, 87, 53, 24, 15, 10, 8, 1, 7, 85, 52, 45, 44, 61, 42, 41, 40, 147, 161, 109, 145, 155, 154, 134, 151, 17, 150, 58, 103, 97, 26, 96, 129, 79]","[81, 80, 65, 94, 87, 53, 24, 15, 10, 8, 1, 7, 85, 52, 45, 44, 61, 42, 41, 40, 147, 161, 109, 145, 155, 154, 134, 151, 17, 150, 58, 103, 97, 26, 96, 129, 79]","[9, 6, 11, 10, 5, 3, 2, 1, 18, 23, 15, 17, 20, 12, 16]",114.7
9,receipt_40009.txt,15049867,"[148, 81, 80, 74, 94, 101, 37, 15, 34, 93, 85, 65, 147, 164, 145, 155, 131, 80, 60, 57, 19, 151, 150, 3]","[148, 81, 80, 74, 94, 101, 37, 15, 34, 93, 85, 65, 147, 164, 145, 155, 131, 60, 57, 19, 151, 150, 3]","[19, 9, 8, 11, 12, 5, 3, 4, 6, 18, 24, 17, 23, 16, 20, 1]",68.9
