,ogFile,nif,products_all,products,groups,total
0,receipt_100000.txt,14994849,"[95, 83, 84, 80, 32, 26, 147, 162, 131, 154, 151, 129, 9, 18, 103, 97, 17, 79, 77, 75, 72, 71, 51, 50, 47, 7, 46, 44, 93, 85, 130]","[95, 83, 84, 80, 32, 26, 147, 162, 131, 154, 151, 129, 9, 18, 103, 97, 17, 79, 77, 75, 72, 71, 51, 50, 47, 7, 46, 44, 93, 85, 130]","[11, 9, 4, 3, 18, 23, 16, 20, 2, 12, 8, 7, 5]",109.3
1,receipt_100001.txt,11793700,"[148, 83, 81, 80, 77, 73, 69, 94, 89, 88, 85, 84, 82, 27, 19, 18, 145, 108, 25, 15, 5, 14, 12, 8, 106, 100, 98, 130, 45, 132, 67, 129, 16]","[148, 83, 81, 80, 77, 73, 69, 94, 89, 88, 85, 84, 82, 27, 19, 18, 145, 108, 25, 15, 5, 14, 12, 8, 106, 100, 98, 130, 45, 132, 67, 129, 16]","[19, 9, 8, 7, 11, 10, 3, 17, 15, 1, 2, 13, 12, 16, 5, 6]",79.8
2,receipt_100002.txt,11420159,"[133, 104, 103, 95, 89, 86, 80, 38, 24, 23, 16, 96, 47, 44, 43, 42, 147, 129, 150, 160, 155, 149, 151, 165, 2, 121]","[133, 104, 103, 95, 89, 86, 80, 38, 24, 23, 16, 96, 47, 44, 43, 42, 147, 129, 150, 160, 155, 149, 151, 165, 2, 121]","[17, 12, 11, 10, 9, 5, 3, 18, 16, 20, 23, 19, 24, 1, 15]",47.5
3,receipt_100003.txt,13954133,"[147, 165, 95, 84, 81, 94, 90, 87, 85, 80, 54, 25, 52, 47, 44, 60, 164, 163, 161, 145, 144, 155, 137, 15, 13, 9, 8, 7, 43, 102, 97, 36, 35, 34, 154, 42, 59]","[147, 165, 95, 84, 81, 94, 90, 87, 85, 80, 54, 25, 52, 47, 44, 60, 164, 163, 161, 145, 144, 155, 137, 15, 13, 9, 8, 7, 43, 102, 97, 36, 35, 34, 154, 42, 59]","[18, 24, 11, 9, 10, 5, 3, 6, 23, 17, 2, 12, 4]",116.5
4,receipt_100004.txt,16006037,"[147, 164, 163, 162, 104, 99, 97, 161, 142, 156, 95, 81, 80, 53, 50, 49, 45, 29, 18, 16, 128, 96, 155, 127, 165, 15, 79, 4, 154, 33, 73, 86, 129]","[147, 164, 163, 162, 104, 99, 97, 161, 142, 156, 95, 81, 80, 53, 50, 49, 45, 29, 18, 16, 128, 96, 155, 127, 165, 15, 79, 4, 154, 33, 73, 86, 129]","[18, 24, 23, 12, 11, 17, 9, 5, 3, 16, 1, 4, 8, 10]",73.1
5,receipt_100005.txt,17174875,"[95, 91, 90, 81, 80, 36, 34, 14, 2, 96, 123, 19, 147, 163, 18, 32, 17, 8, 161, 137, 149]","[95, 91, 90, 81, 80, 36, 34, 14, 2, 96, 123, 19, 147, 163, 18, 32, 17, 8, 161, 137, 149]","[11, 9, 4, 2, 1, 15, 3, 18, 23, 17, 19]",50.7
6,receipt_100006.txt,15324371,"[148, 110, 94, 130, 95, 83, 80, 54, 38, 35, 33, 29, 26, 24, 108, 127, 15, 5, 4, 64, 131, 19, 18, 57, 150]","[148, 110, 94, 130, 95, 83, 80, 54, 38, 35, 33, 29, 26, 24, 108, 127, 15, 5, 4, 64, 131, 19, 18, 57, 150]","[19, 15, 11, 16, 9, 5, 4, 3, 1, 6, 20]",63.0
7,receipt_100007.txt,19304303,"[133, 95, 83, 81, 80, 38, 25, 15, 106, 104, 99, 97, 147, 162, 161, 159, 140, 137, 154, 134, 151, 87, 85, 18, 9, 1, 51, 49, 61, 42, 41, 59, 40, 132, 7, 39, 96]","[133, 95, 83, 81, 80, 38, 25, 15, 106, 104, 99, 97, 147, 162, 161, 159, 140, 137, 154, 134, 151, 87, 85, 18, 9, 1, 51, 49, 61, 42, 41, 59, 40, 132, 7, 39, 96]","[17, 11, 9, 5, 3, 13, 12, 18, 23, 20, 10, 2, 1, 6, 16]",86.4
8,receipt_100008.txt,17445730,"[116, 112, 123, 81, 53, 147, 162, 160, 158, 157, 155, 138, 137, 131, 50, 90, 88, 38, 24, 15, 44, 129, 153, 97, 96, 150, 61, 41, 13]","[116, 112, 123, 81, 53, 147, 162, 160, 158, 157, 155, 138, 137, 131, 50, 90, 88, 38, 24, 15, 44, 129, 153, 97, 96, 150, 61, 41, 13]","[15, 9, 5, 18, 23, 17, 16, 11, 10, 3, 22, 20, 6, 2]",128.1
9,receipt_100009.txt,16014299,"[120, 148, 95, 81, 80, 53, 38, 27, 94, 88, 79, 76, 65, 47, 60, 41, 37, 35, 14, 1, 163, 130, 103, 97, 57, 39, 29, 118, 18, 17, 16, 161, 142, 141, 137, 67, 154]","[120, 148, 95, 81, 80, 53, 38, 27, 94, 88, 79, 76, 65, 47, 60, 41, 37, 35, 14, 1, 163, 130, 103, 97, 57, 39, 29, 118, 18, 17, 16, 161, 142, 141, 137, 67, 154]","[15, 19, 11, 9, 5, 3, 10, 8, 6, 4, 2, 1, 23, 16, 12, 17]",71.8
