,ogFile,nif,products_all,products,groups,total
0,receipt_50000.txt,11923243,"[148, 114, 94, 100, 95, 81, 80, 38, 14, 11, 79, 51, 50, 57, 39, 88, 85, 163, 156, 154, 98, 18, 16, 123, 130, 1, 34, 26]","[148, 114, 94, 100, 95, 81, 80, 38, 14, 11, 79, 51, 50, 57, 39, 88, 85, 163, 156, 154, 98, 18, 16, 123, 130, 1, 34, 26]","[19, 15, 11, 12, 9, 5, 2, 10, 23, 3, 16, 1, 4]",48.8
1,receipt_50001.txt,15256965,"[78, 73, 70, 57, 84, 82, 64, 45, 44, 61, 60, 94, 130, 89, 127, 147, 161, 154, 38, 24, 33, 26, 41, 99, 96, 16, 25]","[78, 73, 70, 57, 84, 82, 64, 45, 44, 61, 60, 94, 130, 89, 127, 147, 161, 154, 38, 24, 33, 26, 41, 99, 96, 16, 25]","[8, 7, 5, 9, 6, 11, 16, 18, 23, 3, 4, 12]",79.2
2,receipt_50002.txt,11675344,"[164, 163, 84, 81, 80, 38, 27, 36, 34, 33, 162, 161, 159, 141, 156, 140, 155, 18, 105, 101, 165, 139, 100, 96, 64, 48, 47, 91, 125, 127, 32, 41, 29]","[164, 163, 84, 81, 80, 38, 27, 36, 34, 33, 162, 161, 159, 141, 156, 140, 155, 18, 105, 101, 165, 139, 100, 96, 64, 48, 47, 91, 125, 127, 32, 41, 29]","[24, 23, 9, 5, 3, 4, 17, 13, 12, 11, 6, 16]",91.7
3,receipt_50003.txt,11274800,"[133, 114, 109, 108, 105, 103, 125, 122, 83, 37, 34, 26, 147, 150, 51, 64, 48, 47, 162, 19, 16, 45, 44, 42, 41, 161, 156, 5, 6, 14, 90]","[133, 114, 109, 108, 105, 103, 125, 122, 83, 37, 34, 26, 147, 150, 51, 64, 48, 47, 162, 19, 16, 45, 44, 42, 41, 161, 156, 5, 6, 14, 90]","[17, 15, 13, 12, 16, 9, 5, 4, 3, 18, 20, 6, 23, 1, 2, 11]",80.1
4,receipt_50004.txt,13718688,"[133, 83, 84, 80, 38, 27, 36, 35, 33, 49, 79, 76, 75, 73, 18, 25, 15, 47, 94, 87, 147, 163, 162, 161, 44, 40, 39, 86, 85, 96, 126, 129, 138, 132, 6, 29]","[133, 83, 84, 80, 38, 27, 36, 35, 33, 49, 79, 76, 75, 73, 18, 25, 15, 47, 94, 87, 147, 163, 162, 161, 44, 40, 39, 86, 85, 96, 126, 129, 138, 132, 6, 29]","[17, 9, 5, 3, 4, 8, 11, 10, 18, 23, 16, 1]",75.8
5,receipt_50005.txt,10480152,"[116, 94, 106, 103, 95, 89, 85, 81, 80, 25, 52, 147, 131, 47, 42, 165, 97, 22, 17, 16, 79, 156, 75, 33, 136]","[116, 94, 106, 103, 95, 89, 85, 81, 80, 25, 52, 147, 131, 47, 42, 165, 97, 22, 17, 16, 79, 156, 75, 33, 136]","[15, 11, 13, 12, 9, 3, 5, 18, 16, 24, 23, 8, 4, 17]",51.0
6,receipt_50006.txt,17355541,"[112, 83, 81, 38, 15, 79, 57, 45, 62, 60, 39, 18, 37, 143, 142, 94, 91, 90, 154, 134, 32, 7, 114, 118, 132]","[112, 83, 81, 38, 15, 79, 57, 45, 62, 60, 39, 18, 37, 143, 142, 94, 91, 90, 154, 134, 32, 7, 114, 118, 132]","[15, 9, 5, 3, 6, 17, 11, 23, 4, 2, 16]",63.8
7,receipt_50007.txt,16189437,"[95, 83, 80, 77, 74, 162, 159, 158, 154, 104, 126, 84, 82, 66, 38, 27, 24, 18, 96, 15, 150, 87, 65, 48, 63, 44, 39, 32, 11]","[95, 83, 80, 77, 74, 162, 159, 158, 154, 104, 126, 84, 82, 66, 38, 27, 24, 18, 96, 15, 150, 87, 65, 48, 63, 44, 39, 32, 11]","[11, 9, 8, 23, 12, 16, 6, 5, 3, 20, 10, 4, 2]",84.5
8,receipt_50008.txt,12949484,"[147, 119, 95, 160, 143, 158, 156, 135, 134, 149, 83, 81, 80, 54, 27, 4, 12, 10, 128, 100, 130, 65, 47, 61, 19, 18, 87, 37, 34, 151, 98]","[147, 119, 95, 160, 143, 158, 156, 135, 134, 149, 83, 81, 80, 54, 27, 4, 12, 10, 128, 100, 130, 65, 47, 61, 19, 18, 87, 37, 34, 151, 98]","[18, 15, 11, 23, 17, 19, 9, 5, 3, 1, 2, 16, 12, 6, 10, 4, 20]",69.6
9,receipt_50009.txt,10085629,"[120, 94, 100, 129, 83, 81, 82, 80, 15, 4, 99, 126, 48, 13, 70, 69, 147, 12, 18, 67, 9, 36, 97, 156, 130, 26, 41]","[120, 94, 100, 129, 83, 81, 82, 80, 15, 4, 99, 126, 48, 13, 70, 69, 147, 12, 18, 67, 9, 36, 97, 156, 130, 26, 41]","[15, 11, 12, 16, 9, 3, 1, 5, 2, 7, 18, 6, 4, 23]",68.2
10,receipt_50010.txt,13678024,"[95, 83, 92, 87, 147, 80, 66, 52, 4, 18, 45, 61, 40]","[95, 83, 92, 87, 147, 80, 66, 52, 4, 18, 45, 61, 40]","[11, 9, 10, 18, 6, 5, 1, 3]",35.5
11,receipt_50011.txt,16625018,"[147, 160, 158, 155, 151, 83, 84, 50, 48, 27, 18, 17, 132, 131, 38, 4, 94, 90, 108, 99]","[147, 160, 158, 155, 151, 83, 84, 50, 48, 27, 18, 17, 132, 131, 38, 4, 94, 90, 108, 99]","[18, 23, 20, 9, 5, 3, 16, 1, 11, 15, 12]",39.9
12,receipt_50012.txt,19589006,"[133, 94, 90, 84, 81, 80, 38, 37, 36, 25, 147, 163, 31, 19, 77, 75, 150, 109, 128, 74, 67, 44, 135, 13, 18, 97, 96, 152, 86, 134]","[133, 94, 90, 84, 81, 80, 38, 37, 36, 25, 147, 163, 31, 19, 77, 75, 150, 109, 128, 74, 67, 44, 135, 13, 18, 97, 96, 152, 86, 134]","[17, 11, 9, 5, 4, 3, 18, 23, 8, 20, 15, 16, 6, 2, 21, 10]",415.0
13,receipt_50013.txt,10666574,"[93, 147, 81, 80, 51, 49, 111, 96, 17, 16, 34, 92, 89, 88, 86, 150, 146, 85]","[93, 147, 81, 80, 51, 49, 111, 96, 17, 16, 34, 92, 89, 88, 86, 150, 146, 85]","[11, 18, 9, 5, 15, 3, 4, 10, 20, 17]",1034.2
14,receipt_50014.txt,13718688,"[133, 83, 81, 80, 38, 27, 23, 22, 18, 17, 64, 94, 108, 147, 159, 156, 155, 153, 74, 47, 63, 92, 91, 44, 59, 34, 90, 88, 128, 99, 122, 4, 1, 86]","[133, 83, 81, 80, 38, 27, 23, 22, 18, 17, 64, 94, 108, 147, 159, 156, 155, 153, 74, 47, 63, 92, 91, 44, 59, 34, 90, 88, 128, 99, 122, 4, 1, 86]","[17, 9, 5, 3, 6, 11, 15, 18, 23, 22, 8, 4, 10, 16, 12, 1]",176.1
