,ogFile,nif,products_all,products,groups,total
0,receipt_520000.txt,11001514,"[122, 100, 94, 93, 89, 88, 85, 102, 98, 80, 33, 28, 20, 51, 48, 46, 45, 132, 127, 125, 25, 163, 84, 19, 17, 16, 103, 161, 156, 81, 43, 135]","[122, 100, 94, 93, 89, 88, 85, 102, 98, 80, 33, 28, 20, 51, 48, 46, 45, 132, 127, 125, 25, 163, 84, 19, 17, 16, 103, 161, 156, 81, 43, 135]","[15, 12, 11, 10, 9, 4, 3, 5, 16, 23, 17]",100.6
1,receipt_520001.txt,17540572,"[137, 98, 80, 53, 37, 7, 158, 156, 33, 104, 95, 23, 85, 84, 82, 81, 154, 130, 116, 50, 47, 6, 19, 5, 18, 17, 16, 14, 40]","[137, 98, 80, 53, 37, 7, 158, 156, 33, 104, 95, 23, 85, 84, 82, 81, 154, 130, 116, 50, 47, 6, 19, 5, 18, 17, 16, 14, 40]","[17, 12, 9, 5, 2, 23, 4, 11, 3, 16, 15, 1]",50.8
2,receipt_520002.txt,11642149,"[160, 156, 138, 102, 80, 67, 35, 7, 18, 4, 133, 130, 129, 135, 34, 29, 95, 109, 24, 16, 15, 64, 50, 40, 36, 61, 103]","[160, 156, 138, 102, 80, 67, 35, 7, 18, 4, 133, 130, 129, 135, 34, 29, 95, 109, 24, 16, 15, 64, 50, 40, 36, 61, 103]","[23, 17, 12, 9, 6, 4, 2, 3, 1, 16, 11, 15, 5]",80.1
3,receipt_520003.txt,12241564,"[116, 108, 97, 80, 157, 156, 155, 148, 95, 86, 84, 67, 53, 35, 34, 129, 126, 125, 139, 99, 16, 154, 76, 32, 36]","[116, 108, 97, 80, 157, 156, 155, 148, 95, 86, 84, 67, 53, 35, 34, 129, 126, 125, 139, 99, 16, 154, 76, 32, 36]","[15, 11, 9, 23, 19, 10, 6, 5, 4, 16, 17, 12, 3, 8]",58.3
4,receipt_520004.txt,17796631,"[80, 43, 100, 42, 41, 38, 161, 94, 93, 35, 34, 32, 84, 131, 150, 26, 25, 55, 19, 13, 108]","[80, 43, 100, 42, 41, 38, 161, 94, 93, 35, 34, 32, 84, 131, 150, 26, 25, 55, 19, 13, 108]","[9, 5, 12, 23, 11, 4, 16, 20, 3, 2, 15]",41.6
5,receipt_520005.txt,15455960,"[137, 102, 97, 80, 37, 20, 104, 84, 65, 21, 19, 5, 148, 32, 28, 18, 109, 62, 79, 61, 128, 48, 44, 43, 42, 96, 158, 157, 151, 25, 82]","[137, 102, 97, 80, 37, 20, 104, 84, 65, 21, 19, 5, 148, 32, 28, 18, 109, 62, 79, 61, 128, 48, 44, 43, 42, 96, 158, 157, 151, 25, 82]","[17, 12, 11, 9, 5, 3, 6, 1, 19, 4, 15, 16, 23, 20]",127.9
6,receipt_520006.txt,18318305,"[134, 122, 119, 108, 102, 97, 80, 65, 52, 157, 33, 27, 9, 48, 46, 43, 40, 19, 89, 6, 18, 133, 130, 129, 154, 87, 85, 25, 38]","[134, 122, 119, 108, 102, 97, 80, 65, 52, 157, 33, 27, 9, 48, 46, 43, 40, 19, 89, 6, 18, 133, 130, 129, 154, 87, 85, 25, 38]","[17, 15, 12, 11, 9, 6, 5, 23, 4, 3, 2, 1, 16, 10]",61.5
7,receipt_520007.txt,16383196,"[101, 102, 98, 80, 53, 37, 30, 160, 159, 158, 155, 89, 86, 99, 81, 69, 19, 7, 6, 154, 23, 133, 128, 126, 45, 44]","[101, 102, 98, 80, 53, 37, 30, 160, 159, 158, 155, 89, 86, 99, 81, 69, 19, 7, 6, 154, 23, 133, 128, 126, 45, 44]","[12, 9, 5, 3, 23, 11, 10, 7, 2, 1, 17, 16]",46.8
8,receipt_520008.txt,18580218,"[132, 97, 80, 65, 79, 61, 77, 73, 96, 52, 53, 37, 49, 45, 34, 26, 95, 19, 18, 94, 87, 81, 4, 17, 42, 57, 131, 128, 156, 150]","[132, 97, 80, 65, 79, 61, 77, 73, 96, 52, 53, 37, 49, 45, 34, 26, 95, 19, 18, 94, 87, 81, 4, 17, 42, 57, 131, 128, 156, 150]","[16, 11, 9, 6, 8, 5, 4, 3, 10, 1, 23, 20]",67.0
9,receipt_520009.txt,13436827,"[148, 105, 97, 96, 155, 150, 93, 98, 80, 56, 132, 131, 139, 44, 36, 18, 81, 140]","[148, 105, 97, 96, 155, 150, 93, 98, 80, 56, 132, 131, 139, 44, 36, 18, 81, 140]","[19, 13, 11, 23, 20, 12, 9, 5, 16, 17, 4, 3]",29.2
10,receipt_520010.txt,10816721,"[97, 80, 64, 77, 76, 74, 132, 130, 129, 156, 52, 37, 88, 87, 147, 51, 33, 36, 13, 124, 119, 8, 19, 5, 18, 14, 73, 54, 81, 48, 107, 154, 39, 123]","[97, 80, 64, 77, 76, 74, 132, 130, 129, 156, 52, 37, 88, 87, 147, 51, 33, 36, 13, 124, 119, 8, 19, 5, 18, 14, 73, 54, 81, 48, 107, 154, 39, 123]","[11, 9, 6, 8, 16, 23, 5, 10, 18, 4, 2, 15, 3, 1, 14]",152.2
11,receipt_520011.txt,15063673,"[147, 122, 105, 114, 130, 129, 106, 98, 67, 60, 56, 110, 95, 89, 85, 149, 53, 35, 18, 33, 29, 48, 24, 127, 135, 159, 156, 84, 99]","[147, 122, 105, 114, 130, 129, 106, 98, 67, 60, 56, 110, 95, 89, 85, 149, 53, 35, 18, 33, 29, 48, 24, 127, 135, 159, 156, 84, 99]","[18, 15, 13, 16, 12, 6, 5, 11, 9, 19, 4, 3, 17, 23]",75.7
12,receipt_520012.txt,11237278,"[80, 131, 128, 46, 45, 39, 33, 161, 121, 139, 94, 25, 18, 93, 154, 144, 87, 140, 38, 81]","[80, 131, 128, 46, 45, 39, 33, 161, 121, 139, 94, 25, 18, 93, 154, 144, 87, 140, 38, 81]","[9, 16, 5, 4, 23, 15, 17, 11, 3, 10]",29.1
13,receipt_520013.txt,12954698,"[137, 94, 86, 83, 80, 52, 35, 46, 43, 121, 109, 108, 82, 81, 68, 19, 38, 34, 26, 25, 132, 130, 159, 129]","[137, 94, 86, 83, 80, 52, 35, 46, 43, 121, 109, 108, 82, 81, 68, 19, 38, 34, 26, 25, 132, 130, 159, 129]","[17, 11, 10, 9, 5, 4, 15, 6, 3, 16, 23]",62.5
14,receipt_520014.txt,11476855,"[80, 41, 38, 34, 33, 32, 157, 154, 79, 95, 93, 76, 19, 18, 150, 148, 26, 25, 132, 69]","[80, 41, 38, 34, 33, 32, 157, 154, 79, 95, 93, 76, 19, 18, 150, 148, 26, 25, 132, 69]","[9, 5, 4, 23, 11, 8, 3, 20, 19, 16, 7]",54.3
15,receipt_520015.txt,13947180,"[53, 37, 7, 19, 18, 16, 132, 131, 48, 47, 44, 41, 33, 29, 25, 24, 23, 13, 104, 15, 85, 83, 79, 77, 75, 162, 81, 159, 158, 157, 156, 69, 151, 130, 113]","[53, 37, 7, 19, 18, 16, 132, 131, 48, 47, 44, 41, 33, 29, 25, 24, 23, 13, 104, 15, 85, 83, 79, 77, 75, 162, 81, 159, 158, 157, 156, 69, 151, 130, 113]","[5, 2, 3, 16, 4, 12, 9, 8, 23, 7, 20, 15]",82.7
16,receipt_520016.txt,17322679,"[134, 98, 80, 67, 65, 53, 6, 162, 161, 86, 84, 99, 156, 155, 154, 150, 61, 77, 56, 133, 16, 125, 51, 55, 42, 41, 81, 23]","[134, 98, 80, 67, 65, 53, 6, 162, 161, 86, 84, 99, 156, 155, 154, 150, 61, 77, 56, 133, 16, 125, 51, 55, 42, 41, 81, 23]","[17, 12, 9, 6, 5, 1, 23, 10, 20, 8, 3, 16]",64.5
17,receipt_520017.txt,18183986,"[161, 154, 138, 122, 80, 67, 53, 37, 51, 46, 44, 42, 39, 36, 35, 18, 17, 95, 136, 129, 125, 76, 94]","[161, 154, 138, 122, 80, 67, 53, 37, 51, 46, 44, 42, 39, 36, 35, 18, 17, 95, 136, 129, 125, 76, 94]","[23, 17, 15, 9, 6, 5, 4, 3, 11, 16, 8]",40.8
18,receipt_520018.txt,14961367,"[80, 53, 11, 19, 18, 15, 33, 32, 163, 160, 158, 79, 127, 125, 139, 156, 119, 27, 155, 151, 46, 42, 100, 94, 74, 84, 118]","[80, 53, 11, 19, 18, 15, 33, 32, 163, 160, 158, 79, 127, 125, 139, 156, 119, 27, 155, 151, 46, 42, 100, 94, 74, 84, 118]","[9, 5, 2, 3, 4, 23, 16, 17, 15, 20, 12, 11, 8]",52.6
19,receipt_520019.txt,11471462,"[141, 101, 97, 80, 37, 34, 158, 154, 151, 75, 8, 19, 18, 17, 16, 147, 94, 84, 81, 50, 40, 36, 109]","[141, 101, 97, 80, 37, 34, 158, 154, 151, 75, 8, 19, 18, 17, 16, 147, 94, 84, 81, 50, 40, 36, 109]","[17, 12, 11, 9, 5, 4, 23, 20, 8, 2, 3, 18, 15]",46.8
20,receipt_520020.txt,16112751,"[80, 50, 49, 48, 47, 44, 42, 41, 39, 38, 36, 93, 118, 161, 159, 131, 130, 75, 114, 128, 87, 6, 18, 73, 3, 125, 33, 25, 56, 110]","[80, 50, 49, 48, 47, 44, 42, 41, 39, 38, 36, 93, 118, 161, 159, 131, 130, 75, 114, 128, 87, 6, 18, 73, 3, 125, 33, 25, 56, 110]","[9, 5, 4, 11, 15, 23, 16, 8, 10, 1, 3]",55.9
21,receipt_520021.txt,17041496,"[147, 141, 80, 67, 65, 37, 41, 40, 39, 162, 161, 157, 155, 153, 151, 150, 133, 126, 94, 64, 75, 74, 38, 88, 84, 19, 30, 25, 81, 134, 96, 22]","[147, 141, 80, 67, 65, 37, 41, 40, 39, 162, 161, 157, 155, 153, 151, 150, 133, 126, 94, 64, 75, 74, 38, 88, 84, 19, 30, 25, 81, 134, 96, 22]","[18, 17, 9, 6, 5, 23, 22, 20, 16, 11, 8, 10, 3]",141.3
22,receipt_520022.txt,10383904,"[106, 63, 79, 76, 75, 59, 70, 52, 53, 49, 48, 47, 46, 44, 163, 159, 154, 151, 90, 88, 132, 34, 25, 131, 84, 99, 8, 7, 38, 5, 18]","[106, 63, 79, 76, 75, 59, 70, 52, 53, 49, 48, 47, 46, 44, 163, 159, 154, 151, 90, 88, 132, 34, 25, 131, 84, 99, 8, 7, 38, 5, 18]","[13, 6, 9, 8, 7, 5, 23, 20, 11, 10, 16, 4, 3, 12, 2, 1]",89.2
23,receipt_520023.txt,18008303,"[122, 80, 65, 9, 18, 16, 162, 160, 158, 104, 100, 95, 94, 149, 132, 103, 130, 79, 34, 89, 85, 84, 33, 24, 81, 47]","[122, 80, 65, 9, 18, 16, 162, 160, 158, 104, 100, 95, 94, 149, 132, 103, 130, 79, 34, 89, 85, 84, 33, 24, 81, 47]","[15, 9, 6, 2, 3, 23, 12, 11, 19, 16, 4, 5]",60.7
24,receipt_520024.txt,15637474,"[122, 105, 106, 97, 80, 53, 37, 7, 18, 149, 34, 28, 104, 100, 95, 88, 86, 83, 77, 75, 57, 159, 16, 2, 27, 130, 96, 140, 156, 25, 36, 13, 81, 109]","[122, 105, 106, 97, 80, 53, 37, 7, 18, 149, 34, 28, 104, 100, 95, 88, 86, 83, 77, 75, 57, 159, 16, 2, 27, 130, 96, 140, 156, 25, 36, 13, 81, 109]","[15, 13, 11, 9, 5, 2, 3, 19, 4, 12, 10, 8, 23, 1, 16, 17]",81.8
25,receipt_520025.txt,10311599,"[138, 122, 105, 102, 80, 52, 34, 30, 28, 26, 160, 158, 155, 150, 95, 63, 79, 61, 127, 49, 82, 42, 25, 81, 36]","[138, 122, 105, 102, 80, 52, 34, 30, 28, 26, 160, 158, 155, 150, 95, 63, 79, 61, 127, 49, 82, 42, 25, 81, 36]","[17, 15, 13, 12, 9, 5, 4, 3, 23, 20, 11, 6, 16]",83.9
26,receipt_520026.txt,12791506,"[80, 67, 37, 19, 96, 95, 160, 93, 86, 82, 80, 33, 32, 9, 18, 15, 109, 151, 44, 41, 25]","[80, 67, 37, 19, 96, 95, 160, 93, 86, 82, 33, 32, 9, 18, 15, 109, 151, 44, 41, 25]","[9, 6, 5, 3, 11, 23, 10, 4, 2, 15, 20]",37.3
27,receipt_520027.txt,16998156,"[85, 84, 106, 102, 98, 80, 67, 65, 37, 49, 45, 83, 33, 25, 40, 158, 61, 55, 18, 39, 38, 36, 154, 13, 129]","[85, 84, 106, 102, 98, 80, 67, 65, 37, 49, 45, 83, 33, 25, 40, 158, 61, 55, 18, 39, 38, 36, 154, 13, 129]","[9, 13, 12, 6, 5, 4, 3, 23, 2, 16]",53.5
28,receipt_520028.txt,10817922,"[105, 80, 29, 50, 47, 46, 19, 5, 164, 94, 88, 87, 85, 82, 81, 18, 4, 14, 1, 133, 130, 79, 54, 45, 44, 43, 39, 128, 151, 12]","[105, 80, 29, 50, 47, 46, 19, 5, 164, 94, 88, 87, 85, 82, 81, 18, 4, 14, 1, 133, 130, 79, 54, 45, 44, 43, 39, 128, 151, 12]","[13, 9, 3, 5, 1, 24, 11, 10, 2, 17, 16, 20]",71.8
29,receipt_520029.txt,13990526,"[80, 27, 24, 93, 87, 85, 83, 82, 161, 160, 125, 124, 156, 155, 19, 16, 49, 48, 40, 38, 62, 76, 58, 148, 149]","[80, 27, 24, 93, 87, 85, 83, 82, 161, 160, 125, 124, 156, 155, 19, 16, 49, 48, 40, 38, 62, 76, 58, 148, 149]","[9, 3, 11, 10, 23, 16, 15, 5, 6, 8, 19]",87.0
30,receipt_520030.txt,15309302,"[137, 105, 67, 65, 35, 18, 4, 128, 163, 157, 154, 100, 95, 91, 90, 81, 34, 33, 74, 57, 148, 2, 50, 48, 38]","[137, 105, 67, 65, 35, 18, 4, 128, 163, 157, 154, 100, 95, 91, 90, 81, 34, 33, 74, 57, 148, 2, 50, 48, 38]","[17, 13, 6, 4, 3, 1, 16, 23, 12, 11, 9, 8, 5, 19]",52.1
31,receipt_520031.txt,11193788,"[94, 101, 98, 80, 96, 124, 156, 67, 37, 35, 18, 121, 51, 47, 42, 123, 84, 69, 147, 40, 60, 34, 27, 36]","[94, 101, 98, 80, 96, 124, 156, 67, 37, 35, 18, 121, 51, 47, 42, 123, 84, 69, 147, 40, 60, 34, 27, 36]","[11, 12, 9, 15, 23, 6, 5, 4, 3, 7, 18]",59.7
32,receipt_520032.txt,18744010,"[80, 67, 48, 38, 36, 95, 87, 86, 82, 81, 8, 18, 34, 28, 16, 15, 161, 121, 112, 148, 133, 130, 144, 25, 159]","[80, 67, 48, 38, 36, 95, 87, 86, 82, 81, 8, 18, 34, 28, 16, 15, 161, 121, 112, 148, 133, 130, 144, 25, 159]","[9, 6, 5, 4, 11, 10, 2, 3, 23, 15, 19, 17, 16]",69.1
33,receipt_520033.txt,10153555,"[80, 65, 19, 34, 28, 27, 24, 23, 64, 61, 76, 7, 104, 95, 50, 45, 39, 38, 116, 111, 133, 18, 14, 157, 94, 81, 103, 156, 149, 151, 124, 148]","[80, 65, 19, 34, 28, 27, 24, 23, 64, 61, 76, 7, 104, 95, 50, 45, 39, 38, 116, 111, 133, 18, 14, 157, 94, 81, 103, 156, 149, 151, 124, 148]","[9, 6, 3, 4, 8, 2, 12, 11, 5, 15, 17, 23, 19, 20]",100.6
34,receipt_520034.txt,15320591,"[138, 64, 37, 5, 49, 43, 40, 104, 87, 86, 162, 156, 84, 82, 81, 18, 164, 108, 4, 14, 1, 38, 34, 130, 127, 107, 13]","[138, 64, 37, 5, 49, 43, 40, 104, 87, 86, 162, 156, 84, 82, 81, 18, 164, 108, 4, 14, 1, 38, 34, 130, 127, 107, 13]","[17, 6, 5, 1, 12, 10, 23, 9, 3, 24, 15, 2, 4, 16, 14]",131.0
35,receipt_520035.txt,16049076,"[137, 134, 80, 37, 18, 79, 76, 57, 70, 16, 133, 37, 43, 131, 130, 128, 95, 94, 85, 149, 34, 25, 82, 81, 1]","[137, 134, 80, 37, 18, 79, 76, 57, 70, 16, 133, 43, 131, 130, 128, 95, 94, 85, 149, 34, 25, 82, 81, 1]","[17, 9, 5, 3, 8, 7, 16, 11, 19, 4, 1]",42.8
36,receipt_520036.txt,18698010,"[37, 162, 133, 131, 46, 130, 128, 19, 96, 8, 149, 44, 6, 16, 32, 29, 26, 23, 40, 158, 157, 150, 75, 16, 15, 108, 59, 81, 80, 57]","[37, 162, 133, 131, 46, 130, 128, 19, 96, 8, 149, 44, 6, 16, 32, 29, 26, 23, 40, 158, 157, 150, 75, 15, 108, 59, 81, 80, 57]","[5, 23, 17, 16, 3, 11, 2, 19, 1, 4, 20, 8, 15, 6, 9]",80.0
37,receipt_520037.txt,11311703,"[98, 80, 65, 6, 19, 16, 163, 161, 34, 32, 94, 129, 124, 29, 22, 64, 3, 41, 40, 38, 93, 99, 81, 123, 157, 154]","[98, 80, 65, 6, 19, 16, 163, 161, 34, 32, 94, 129, 124, 29, 22, 64, 3, 41, 40, 38, 93, 99, 81, 123, 157, 154]","[12, 9, 6, 1, 3, 23, 4, 11, 16, 15, 5]",68.5
38,receipt_520038.txt,16787157,"[161, 138, 98, 80, 67, 61, 128, 66, 37, 45, 44, 160, 108, 156, 153, 151, 150, 24, 13, 88, 85, 83, 164, 42, 70, 81, 96, 41]","[161, 138, 98, 80, 67, 61, 128, 66, 37, 45, 44, 160, 108, 156, 153, 151, 150, 24, 13, 88, 85, 83, 164, 42, 70, 81, 96, 41]","[23, 17, 12, 9, 6, 16, 5, 15, 22, 20, 3, 2, 10, 24, 7, 11]",142.6
39,receipt_520039.txt,14756436,"[80, 52, 37, 6, 18, 94, 162, 155, 33, 93, 85, 50, 47, 45, 44, 42, 55, 54, 132, 131, 84, 82, 150, 29, 36]","[80, 52, 37, 6, 18, 94, 162, 155, 33, 93, 85, 50, 47, 45, 44, 42, 55, 54, 132, 131, 84, 82, 150, 29, 36]","[9, 5, 1, 3, 11, 23, 4, 16, 20]",44.4
40,receipt_520040.txt,11268202,"[137, 134, 80, 53, 35, 19, 18, 133, 131, 126, 50, 47, 41, 32, 29, 26, 25, 95, 160, 16, 125, 83, 156, 155, 39, 79, 148, 24, 135]","[137, 134, 80, 53, 35, 19, 18, 133, 131, 126, 50, 47, 41, 32, 29, 26, 25, 95, 160, 16, 125, 83, 156, 155, 39, 79, 148, 24, 135]","[17, 9, 5, 4, 3, 16, 11, 23, 19]",68.1
