,ogFile,nif,products_all,products,groups,total
0,receipt_480000.txt,18343919,"[147, 162, 161, 144, 158, 154, 149, 95, 81, 80, 27, 36, 34, 25, 15, 3, 7, 94, 130, 19, 96, 18, 74, 128, 86, 32, 24, 16, 48]","[147, 162, 161, 144, 158, 154, 149, 95, 81, 80, 27, 36, 34, 25, 15, 3, 7, 94, 130, 19, 96, 18, 74, 128, 86, 32, 24, 16, 48]","[18, 23, 17, 19, 11, 9, 3, 4, 1, 2, 16, 8, 10, 5]",53.0
1,receipt_480001.txt,17176674,"[80, 38, 24, 15, 3, 10, 18, 87, 85, 147, 155, 50, 64, 61, 58, 137, 134, 131, 126, 34, 150, 149, 16, 101, 97, 96, 32]","[80, 38, 24, 15, 3, 10, 18, 87, 85, 147, 155, 50, 64, 61, 58, 137, 134, 131, 126, 34, 150, 149, 16, 101, 97, 96, 32]","[9, 5, 3, 1, 2, 10, 18, 23, 6, 17, 16, 4, 20, 19, 12, 11]",111.0
2,receipt_480002.txt,10418564,"[84, 81, 38, 25, 130, 51, 64, 103, 90, 102, 101, 100, 45, 44, 60, 17, 147, 157, 156, 151, 13, 131, 39]","[84, 81, 38, 25, 130, 51, 64, 103, 90, 102, 101, 100, 45, 44, 60, 17, 147, 157, 156, 151, 13, 131, 39]","[9, 5, 3, 16, 6, 12, 11, 18, 23, 20, 2]",61.6
3,receipt_480003.txt,11928396,"[161, 160, 158, 157, 139, 119, 130, 108, 96, 81, 82, 80, 37, 35, 34, 57, 24, 23, 17, 64, 126, 48, 44, 60, 59, 40, 15, 9, 93, 85, 30, 39]","[161, 160, 158, 157, 139, 119, 130, 108, 96, 81, 82, 80, 37, 35, 34, 57, 24, 23, 17, 64, 126, 48, 44, 60, 59, 40, 15, 9, 93, 85, 30, 39]","[23, 17, 15, 16, 11, 9, 5, 4, 3, 6, 2]",91.4
4,receipt_480004.txt,17380581,"[148, 84, 37, 34, 65, 48, 29, 109, 130, 23, 18, 16, 6, 163, 156, 154, 89, 88, 129, 100, 96, 11, 137]","[148, 84, 37, 34, 65, 48, 29, 109, 130, 23, 18, 16, 6, 163, 156, 154, 89, 88, 129, 100, 96, 11, 137]","[19, 9, 5, 4, 6, 3, 15, 16, 1, 23, 11, 10, 12, 2, 17]",44.6
5,receipt_480005.txt,13086656,"[120, 133, 147, 162, 160, 159, 143, 142, 95, 80, 54, 38, 57, 37, 33, 19, 14, 126, 46, 28, 18, 6, 147, 137, 8, 29, 1]","[120, 133, 147, 162, 160, 159, 143, 142, 95, 80, 54, 38, 57, 37, 33, 19, 14, 126, 46, 28, 18, 6, 137, 8, 29, 1]","[15, 17, 18, 23, 11, 9, 5, 4, 3, 2, 16, 1]",78.1
6,receipt_480006.txt,15730484,"[81, 54, 21, 147, 148, 52, 49, 47, 46, 161, 159, 111, 126, 37, 35, 32, 130, 25, 13, 1, 99, 122, 155, 125, 77, 75, 127, 62, 44, 17, 57, 30]","[81, 54, 21, 147, 148, 52, 49, 47, 46, 161, 159, 111, 126, 37, 35, 32, 130, 25, 13, 1, 99, 122, 155, 125, 77, 75, 127, 62, 44, 17, 57, 30]","[9, 5, 3, 18, 19, 23, 15, 16, 4, 2, 1, 12, 8, 6]",107.1
7,receipt_480007.txt,13494254,"[112, 110, 99, 127, 81, 80, 53, 15, 147, 156, 138, 154, 128, 98, 96, 125, 78, 73, 70, 88, 85, 37, 132, 151, 16]","[112, 110, 99, 127, 81, 80, 53, 15, 147, 156, 138, 154, 128, 98, 96, 125, 78, 73, 70, 88, 85, 37, 132, 151, 16]","[15, 12, 16, 9, 5, 3, 18, 23, 17, 11, 8, 7, 10, 20]",53.9
8,receipt_480008.txt,13964741,"[81, 80, 53, 38, 25, 15, 94, 89, 88, 3, 101, 96, 147, 164, 23, 19, 64, 75, 67, 49, 48, 47, 46, 161, 157, 155, 60, 59, 118, 129, 160, 154, 26]","[81, 80, 53, 38, 25, 15, 94, 89, 88, 3, 101, 96, 147, 164, 23, 19, 64, 75, 67, 49, 48, 47, 46, 161, 157, 155, 60, 59, 118, 129, 160, 154, 26]","[9, 5, 3, 11, 10, 1, 12, 18, 24, 6, 8, 23, 15, 16]",108.6
9,receipt_480009.txt,11825630,"[147, 158, 83, 84, 81, 157, 141, 156, 94, 92, 89, 80, 37, 34, 15, 4, 111, 107, 99, 155, 10, 98, 96, 129, 128, 2, 18, 79, 85, 73, 130, 153]","[147, 158, 83, 84, 81, 157, 141, 156, 94, 92, 89, 80, 37, 34, 15, 4, 111, 107, 99, 155, 10, 98, 96, 129, 128, 2, 18, 79, 85, 73, 130, 153]","[18, 23, 9, 17, 11, 5, 4, 3, 1, 15, 14, 12, 2, 16, 8, 22]",185.9
