,ogFile,nif,products_all,products,groups,total
0,receipt_390000.txt,14631079,"[133, 80, 24, 22, 111, 64, 18, 34, 105, 5, 102, 147, 161, 160, 159, 158, 122, 17, 29, 150, 16, 128, 127, 96, 1, 137]","[133, 80, 24, 22, 111, 64, 18, 34, 105, 5, 102, 147, 161, 160, 159, 158, 122, 17, 29, 150, 16, 128, 127, 96, 1, 137]","[17, 9, 3, 15, 6, 4, 13, 1, 12, 18, 23, 20, 16, 11]",64.9
1,receipt_390001.txt,10120755,"[133, 147, 150, 81, 80, 52, 48, 62, 42, 27, 21, 18, 143, 158, 153, 135, 134, 94, 110, 102, 96, 126, 25, 5, 37, 36, 76, 35, 87]","[133, 147, 150, 81, 80, 52, 48, 62, 42, 27, 21, 18, 143, 158, 153, 135, 134, 94, 110, 102, 96, 126, 25, 5, 37, 36, 76, 35, 87]","[17, 18, 20, 9, 5, 6, 3, 23, 22, 11, 15, 12, 16, 1, 4, 8, 10]",152.5
2,receipt_390002.txt,10445823,"[84, 81, 82, 38, 35, 24, 18, 15, 75, 51, 161, 155, 110, 109, 90, 89, 49, 48, 47, 34, 151, 46, 40, 118, 32, 124, 3, 10, 149]","[84, 81, 82, 38, 35, 24, 18, 15, 75, 51, 161, 155, 110, 109, 90, 89, 49, 48, 47, 34, 151, 46, 40, 118, 32, 124, 3, 10, 149]","[9, 5, 4, 3, 8, 23, 15, 11, 20, 1, 2, 19]",60.4
3,receipt_390003.txt,13362406,"[95, 72, 34, 125, 57, 147, 47, 90, 89, 87, 25, 60, 29, 157, 139, 15, 9, 22, 19, 18]","[95, 72, 34, 125, 57, 147, 47, 90, 89, 87, 25, 60, 29, 157, 139, 15, 9, 22, 19, 18]","[11, 7, 4, 16, 5, 18, 10, 3, 6, 23, 17, 2]",74.7
4,receipt_390004.txt,18848260,"[148, 147, 163, 93, 118, 84, 80, 54, 38, 23, 18, 17, 16, 52, 51, 64, 48, 47, 6, 15, 45, 3, 67, 99, 7, 61, 40, 98, 92]","[148, 147, 163, 93, 118, 84, 80, 54, 38, 23, 18, 17, 16, 52, 51, 64, 48, 47, 6, 15, 45, 3, 67, 99, 7, 61, 40, 98, 92]","[19, 18, 23, 11, 15, 9, 5, 3, 6, 1, 12, 2]",72.4
5,receipt_390005.txt,13571887,"[82, 80, 66, 19, 18, 17, 77, 76, 73, 67, 37, 36, 88, 87, 65, 64, 110, 128, 25, 99, 147, 162, 48, 122, 161, 47, 34, 42, 96, 158]","[82, 80, 66, 19, 18, 17, 77, 76, 73, 67, 37, 36, 88, 87, 65, 64, 110, 128, 25, 99, 147, 162, 48, 122, 161, 47, 34, 42, 96, 158]","[9, 6, 3, 8, 5, 4, 10, 15, 16, 12, 18, 23, 11]",78.8
6,receipt_390006.txt,18031337,"[148, 133, 94, 105, 99, 83, 81, 23, 19, 35, 34, 97, 163, 161, 93, 85, 160, 159, 143, 142, 70, 59, 156, 154, 96, 55]","[148, 133, 94, 105, 99, 83, 81, 23, 19, 35, 34, 97, 163, 161, 93, 85, 160, 159, 143, 142, 70, 59, 156, 154, 96, 55]","[19, 17, 11, 13, 12, 9, 3, 4, 23, 7, 6, 5]",54.8
7,receipt_390007.txt,13464588,"[95, 80, 147, 143, 156, 140, 155, 87, 53, 37, 24, 5, 4, 2, 20, 19, 65, 81, 49, 16, 109, 127, 45, 154, 134, 126, 33, 96, 129, 79]","[95, 80, 147, 143, 156, 140, 155, 87, 53, 37, 24, 5, 4, 2, 20, 19, 65, 81, 49, 16, 109, 127, 45, 154, 134, 126, 33, 96, 129, 79]","[11, 9, 18, 17, 23, 10, 5, 3, 1, 6, 15, 16, 4]",71.1
8,receipt_390008.txt,19850497,"[93, 81, 80, 49, 48, 43, 60, 40, 57, 39, 38, 25, 147, 161, 145, 156, 87, 85, 109, 96, 19, 18, 154, 149, 69]","[93, 81, 80, 49, 48, 43, 60, 40, 57, 39, 38, 25, 147, 161, 145, 156, 87, 85, 109, 96, 19, 18, 154, 149, 69]","[11, 9, 5, 6, 3, 18, 23, 17, 10, 15, 19, 7]",49.9
9,receipt_390009.txt,15492286,"[148, 95, 80, 53, 147, 162, 144, 155, 38, 2, 36, 35, 52, 49, 43, 21, 41, 127, 70, 129, 18]","[148, 95, 80, 53, 147, 162, 144, 155, 38, 2, 36, 35, 52, 49, 43, 21, 41, 127, 70, 129, 18]","[19, 11, 9, 5, 18, 23, 17, 1, 4, 3, 16, 7]",66.3
