,ogFile,nif,products_all,products,groups,total
0,receipt_500000.txt,16127292,"[147, 134, 80, 65, 35, 32, 28, 79, 133, 128, 126, 163, 19, 4, 61, 77, 73, 155, 93, 85, 81, 157, 151, 121, 96, 44]","[147, 134, 80, 65, 35, 32, 28, 79, 133, 128, 126, 163, 19, 4, 61, 77, 73, 155, 93, 85, 81, 157, 151, 121, 96, 44]","[18, 17, 9, 6, 4, 3, 16, 23, 1, 8, 11, 20, 15, 5]",84.3
1,receipt_500001.txt,18900686,"[147, 134, 122, 129, 123, 80, 52, 9, 8, 7, 163, 162, 161, 155, 154, 150, 100, 95, 89, 82, 81, 42, 41, 96, 64, 76, 34, 28, 73, 70, 19, 16, 15, 149]","[147, 134, 122, 129, 123, 80, 52, 9, 8, 7, 163, 162, 161, 155, 154, 150, 100, 95, 89, 82, 81, 42, 41, 96, 64, 76, 34, 28, 73, 70, 19, 16, 15, 149]","[18, 17, 15, 16, 9, 5, 2, 23, 20, 12, 11, 6, 8, 4, 3, 7, 19]",92.0
2,receipt_500002.txt,10153555,"[147, 145, 101, 80, 79, 73, 163, 157, 156, 155, 66, 24, 22, 103, 100, 94, 88, 84, 81, 70, 21, 18, 132, 131, 143]","[147, 145, 101, 80, 79, 73, 163, 157, 156, 155, 66, 24, 22, 103, 100, 94, 88, 84, 81, 70, 21, 18, 132, 131, 143]","[18, 17, 12, 9, 8, 23, 6, 3, 11, 10, 7, 16]",71.8
3,receipt_500003.txt,10450249,"[147, 145, 105, 106, 98, 80, 37, 49, 38, 36, 8, 6, 19, 18, 34, 32, 23, 95, 94, 93, 87, 85, 84, 82, 133, 111, 1, 155, 125, 96, 79]","[147, 145, 105, 106, 98, 80, 37, 49, 38, 36, 8, 6, 19, 18, 34, 32, 23, 95, 94, 93, 87, 85, 84, 82, 133, 111, 1, 155, 125, 96, 79]","[18, 17, 13, 12, 9, 5, 4, 2, 1, 3, 11, 10, 15, 23, 16]",63.7
4,receipt_500004.txt,18048598,"[147, 147, 122, 131, 124, 106, 97, 80, 67, 37, 45, 39, 38, 36, 18, 163, 29, 12, 162, 67, 76, 100]","[147, 122, 131, 124, 106, 97, 80, 67, 37, 45, 39, 38, 36, 18, 163, 29, 12, 162, 76, 100]","[18, 15, 16, 13, 11, 9, 6, 5, 4, 3, 23, 2, 8, 12]",54.6
5,receipt_500005.txt,17895909,"[147, 134, 98, 80, 52, 48, 47, 42, 19, 62, 78, 9, 18, 17, 16, 14, 34, 25, 36, 12, 140, 133, 162, 95, 86, 81, 80, 70, 39, 160, 156, 150]","[147, 134, 98, 80, 52, 48, 47, 42, 19, 62, 78, 9, 18, 17, 16, 14, 34, 25, 36, 12, 140, 133, 162, 95, 86, 81, 70, 39, 160, 156, 150]","[18, 17, 12, 9, 5, 3, 6, 8, 2, 4, 23, 11, 10, 7, 20]",67.1
6,receipt_500006.txt,19228184,"[147, 147, 137, 80, 67, 37, 20, 19, 5, 18, 17, 16, 131, 130, 127, 63, 162, 161, 95, 94, 83, 81, 148, 36, 157, 26, 24, 119, 125]","[147, 137, 80, 67, 37, 20, 19, 5, 18, 17, 16, 131, 130, 127, 63, 162, 161, 95, 94, 83, 81, 148, 36, 157, 26, 24, 119, 125]","[18, 17, 9, 6, 5, 3, 1, 16, 23, 11, 19, 4, 15]",89.5
7,receipt_500007.txt,15649875,"[142, 147, 80, 48, 45, 44, 163, 161, 159, 157, 153, 40, 39, 19, 18, 120, 108, 148, 17, 18, 15, 143, 150, 38, 130, 128, 149]","[142, 147, 80, 48, 45, 44, 163, 161, 159, 157, 153, 40, 39, 19, 18, 120, 108, 148, 17, 15, 143, 150, 38, 130, 128, 149]","[17, 18, 9, 5, 23, 22, 3, 15, 19, 20, 16]",113.0
8,receipt_500008.txt,19721299,"[147, 80, 53, 37, 49, 47, 18, 4, 17, 16, 14, 1, 95, 94, 90, 89, 86, 76, 159, 120, 116, 111, 34, 44, 42, 32, 147, 29, 39, 155, 81, 65, 75, 57, 133, 130, 129, 127, 126, 148, 12]","[147, 80, 53, 37, 49, 47, 18, 4, 17, 16, 14, 1, 95, 94, 90, 89, 86, 76, 159, 120, 116, 111, 34, 44, 42, 32, 29, 39, 155, 81, 65, 75, 57, 133, 130, 129, 127, 126, 148, 12]","[18, 9, 5, 3, 1, 2, 11, 10, 8, 23, 15, 4, 6, 17, 16, 19]",101.5
9,receipt_500009.txt,13694485,"[106, 97, 80, 67, 51, 50, 48, 104, 116, 113, 34, 95, 94, 47, 40, 39, 136, 126, 38, 162, 90, 125, 64, 59, 57, 84, 83, 81, 18, 15, 32, 1, 96, 158, 156]","[106, 97, 80, 67, 51, 50, 48, 104, 116, 113, 34, 95, 94, 47, 40, 39, 136, 126, 38, 162, 90, 125, 64, 59, 57, 84, 83, 81, 18, 15, 32, 1, 96, 158, 156]","[13, 11, 9, 6, 5, 12, 15, 4, 17, 16, 23, 3, 1]",101.2
