,ogFile,nif,products_all,products,groups,total
0,receipt_330000.txt,15426534,"[84, 81, 50, 28, 23, 18, 100, 98, 16, 117, 147, 161, 143, 157, 154, 29, 130, 73, 70, 25, 5, 127]","[84, 81, 50, 28, 23, 18, 100, 98, 16, 117, 147, 161, 143, 157, 154, 29, 130, 73, 70, 25, 5, 127]","[9, 5, 3, 12, 15, 18, 23, 17, 16, 8, 7, 1]",56.1
1,receipt_330001.txt,11021056,"[80, 79, 67, 57, 82, 164, 162, 38, 18, 16, 6, 131, 106, 99, 34, 44, 42, 87, 85, 128, 1, 125, 160, 41, 127]","[80, 79, 67, 57, 82, 164, 162, 38, 18, 16, 6, 131, 106, 99, 34, 44, 42, 87, 85, 128, 1, 125, 160, 41, 127]","[9, 6, 5, 24, 23, 3, 1, 16, 13, 12, 4, 10]",60.3
2,receipt_330002.txt,15206781,"[133, 93, 81, 80, 48, 42, 41, 40, 38, 21, 19, 147, 159, 18, 33, 131, 106, 97, 158, 157, 153, 149, 32, 73, 130, 88, 83, 57]","[133, 93, 81, 80, 48, 42, 41, 40, 38, 21, 19, 147, 159, 18, 33, 131, 106, 97, 158, 157, 153, 149, 32, 73, 130, 88, 83, 57]","[17, 11, 9, 5, 3, 18, 23, 4, 16, 13, 22, 19, 8, 10]",146.7
3,receipt_330003.txt,15307953,"[148, 84, 81, 80, 24, 13, 1, 64, 62, 59, 162, 144, 156, 155, 36, 137, 154, 136, 151, 35, 33, 32, 129, 105, 103, 99, 127, 67, 128, 18, 7, 57]","[148, 84, 81, 80, 24, 13, 1, 64, 62, 59, 162, 144, 156, 155, 36, 137, 154, 136, 151, 35, 33, 32, 129, 105, 103, 99, 127, 67, 128, 18, 7, 57]","[19, 9, 3, 2, 1, 6, 23, 17, 4, 20, 16, 13, 12, 5]",96.4
4,receipt_330004.txt,12653769,"[80, 23, 19, 162, 158, 154, 89, 85, 18, 105, 100, 33, 17, 16, 118, 51, 48, 47, 40, 25, 137, 151, 122, 67, 4, 26]","[80, 23, 19, 162, 158, 154, 89, 85, 18, 105, 100, 33, 17, 16, 118, 51, 48, 47, 40, 25, 137, 151, 122, 67, 4, 26]","[9, 3, 23, 11, 13, 12, 4, 15, 5, 17, 20, 6, 1]",42.9
5,receipt_330005.txt,19587131,"[133, 147, 162, 158, 80, 53, 48, 46, 62, 61, 42, 155, 137, 154, 134, 151, 111, 94, 109, 54, 38, 14, 13, 1, 7, 31, 124, 40]","[133, 147, 162, 158, 80, 53, 48, 46, 62, 61, 42, 155, 137, 154, 134, 151, 111, 94, 109, 54, 38, 14, 13, 1, 7, 31, 124, 40]","[17, 18, 23, 9, 5, 6, 20, 15, 11, 2, 1, 3]",70.2
6,receipt_330006.txt,12713989,"[133, 119, 108, 91, 85, 147, 159, 131, 84, 81, 80, 25, 3, 1, 35, 32, 26, 128, 134, 123, 51, 79, 67, 62, 61, 127, 18]","[133, 119, 108, 91, 85, 147, 159, 131, 84, 81, 80, 25, 3, 1, 35, 32, 26, 128, 134, 123, 51, 79, 67, 62, 61, 127, 18]","[17, 15, 11, 9, 18, 23, 16, 3, 1, 4, 5, 6]",71.8
7,receipt_330007.txt,10418564,"[116, 95, 83, 81, 80, 37, 131, 47, 61, 23, 4, 79, 108, 34, 33, 106, 150, 154]","[116, 95, 83, 81, 80, 37, 131, 47, 61, 23, 4, 79, 108, 34, 33, 106, 150, 154]","[15, 11, 9, 5, 16, 6, 3, 1, 4, 13, 20, 23]",37.1
8,receipt_330008.txt,16387170,"[133, 83, 81, 47, 46, 147, 162, 161, 160, 137, 90, 45, 40, 132, 32, 97, 1, 79, 18]","[133, 83, 81, 47, 46, 147, 162, 161, 160, 137, 90, 45, 40, 132, 32, 97, 1, 79, 18]","[17, 9, 5, 18, 23, 11, 16, 4, 1, 3]",43.3
9,receipt_330009.txt,14842940,"[83, 80, 52, 49, 47, 27, 24, 19, 93, 89, 87, 86, 43, 42, 41, 40, 39, 29, 98, 35, 34, 32, 147, 159, 158, 26, 25, 18, 15]","[83, 80, 52, 49, 47, 27, 24, 19, 93, 89, 87, 86, 43, 42, 41, 40, 39, 29, 98, 35, 34, 32, 147, 159, 158, 26, 25, 18, 15]","[9, 5, 3, 11, 10, 12, 4, 18, 23]",68.9
10,receipt_330010.txt,10890388,"[133, 88, 84, 81, 34, 109, 64, 76, 86, 32, 147, 157, 102, 96, 142, 155, 154, 18, 75, 85, 129, 124, 125, 134, 67]","[133, 88, 84, 81, 34, 109, 64, 76, 86, 32, 147, 157, 102, 96, 142, 155, 154, 18, 75, 85, 129, 124, 125, 134, 67]","[17, 10, 9, 4, 15, 6, 8, 18, 23, 12, 11, 3, 16]",67.7
11,receipt_330011.txt,17121731,"[119, 116, 95, 80, 66, 48, 46, 44, 57, 39, 162, 94, 108, 99, 122, 159, 156, 154, 38, 85, 137, 135, 130, 32, 18, 129, 128, 134]","[119, 116, 95, 80, 66, 48, 46, 44, 57, 39, 162, 94, 108, 99, 122, 159, 156, 154, 38, 85, 137, 135, 130, 32, 18, 129, 128, 134]","[15, 11, 9, 6, 5, 23, 12, 17, 16, 4, 3]",51.3
12,receipt_330012.txt,10808867,"[81, 80, 27, 24, 147, 141, 33, 89, 88, 109, 22, 130, 21, 62, 60, 41, 40, 100, 99, 98, 153, 149, 18, 77, 73, 57]","[81, 80, 27, 24, 147, 141, 33, 89, 88, 109, 22, 130, 21, 62, 60, 41, 40, 100, 99, 98, 153, 149, 18, 77, 73, 57]","[9, 3, 18, 17, 4, 11, 10, 15, 16, 6, 5, 12, 22, 19, 8]",155.3
13,receipt_330013.txt,14039101,"[148, 84, 82, 80, 47, 45, 41, 39, 28, 129, 38, 19, 18, 16, 127, 147, 131, 125, 33, 161, 14, 122, 154, 88]","[148, 84, 82, 80, 47, 45, 41, 39, 28, 129, 38, 19, 18, 16, 127, 147, 131, 125, 33, 161, 14, 122, 154, 88]","[19, 9, 5, 3, 16, 18, 4, 23, 2, 15, 10]",61.0
14,receipt_330014.txt,15389117,"[129, 83, 92, 87, 85, 84, 81, 19, 48, 47, 44, 43, 18, 17, 60, 40, 156, 154, 15, 13, 16, 150, 125, 132, 127]","[129, 83, 92, 87, 85, 84, 81, 19, 48, 47, 44, 43, 18, 17, 60, 40, 156, 154, 15, 13, 16, 150, 125, 132, 127]","[16, 9, 11, 10, 3, 5, 6, 23, 2, 20]",58.4
15,receipt_330015.txt,19521015,"[163, 157, 156, 155, 149, 95, 83, 80, 73, 114, 109, 98, 53, 61, 59, 38, 25, 1, 37, 19, 58, 39, 150, 70, 17, 85, 122, 127, 7]","[163, 157, 156, 155, 149, 95, 83, 80, 73, 114, 109, 98, 53, 61, 59, 38, 25, 1, 37, 19, 58, 39, 150, 70, 17, 85, 122, 127, 7]","[23, 19, 11, 9, 8, 15, 12, 5, 6, 3, 1, 20, 7, 16, 2]",101.8
16,receipt_330016.txt,19304303,"[84, 83, 80, 37, 147, 162, 156, 155, 154, 135, 94, 130, 102, 99, 122, 38, 24, 134, 34, 4, 9, 19, 18, 76, 75, 73, 67, 132, 131, 40, 16]","[84, 83, 80, 37, 147, 162, 156, 155, 154, 135, 94, 130, 102, 99, 122, 38, 24, 134, 34, 4, 9, 19, 18, 76, 75, 73, 67, 132, 131, 40, 16]","[9, 5, 18, 23, 17, 11, 16, 12, 15, 3, 4, 1, 2, 8, 6]",57.1
17,receipt_330017.txt,14205666,"[94, 84, 81, 80, 37, 147, 161, 159, 158, 135, 109, 108, 102, 122, 38, 27, 24, 19, 16, 6, 73, 125, 98, 15, 124, 134, 151, 50, 41, 39, 67]","[94, 84, 81, 80, 37, 147, 161, 159, 158, 135, 109, 108, 102, 122, 38, 27, 24, 19, 16, 6, 73, 125, 98, 15, 124, 134, 151, 50, 41, 39, 67]","[11, 9, 5, 18, 23, 17, 15, 12, 3, 1, 8, 16, 20, 6]",59.5
18,receipt_330018.txt,14994849,"[147, 162, 137, 149, 101, 89, 87, 80, 68, 84, 48, 110, 97, 21, 85, 18, 130, 36, 67]","[147, 162, 137, 149, 101, 89, 87, 80, 68, 84, 48, 110, 97, 21, 85, 18, 130, 36, 67]","[18, 23, 17, 19, 12, 11, 10, 9, 6, 5, 15, 3, 16, 4]",85.1
19,receipt_330019.txt,19572368,"[148, 114, 110, 123, 96, 84, 81, 82, 56, 45, 62, 61, 43, 60, 41, 147, 132, 124, 136, 121, 18, 156, 154, 4, 35, 79]","[148, 114, 110, 123, 96, 84, 81, 82, 56, 45, 62, 61, 43, 60, 41, 147, 132, 124, 136, 121, 18, 156, 154, 4, 35, 79]","[19, 15, 11, 9, 5, 6, 18, 16, 17, 3, 23, 1, 4]",69.2
20,receipt_330020.txt,18703631,"[148, 133, 94, 90, 84, 81, 80, 24, 15, 5, 4, 13, 108, 100, 96, 50, 49, 60, 59, 40, 35, 88, 10, 9, 85, 81, 34, 19, 18, 17, 147, 150, 132]","[148, 133, 94, 90, 84, 81, 80, 24, 15, 5, 4, 13, 108, 100, 96, 50, 49, 60, 59, 40, 35, 88, 10, 9, 85, 34, 19, 18, 17, 147, 150, 132]","[19, 17, 11, 9, 3, 1, 2, 15, 12, 5, 6, 4, 10, 18, 20, 16]",93.7
21,receipt_330021.txt,11952312,"[95, 89, 88, 86, 84, 81, 80, 53, 38, 24, 25, 15, 4, 13, 2, 7, 37, 36, 26, 49, 49, 47, 42, 144, 143, 106, 96, 18, 156, 124, 128, 136, 6, 79, 69]","[95, 89, 88, 86, 84, 81, 80, 53, 38, 24, 25, 15, 4, 13, 2, 7, 37, 36, 26, 49, 47, 42, 144, 143, 106, 96, 18, 156, 124, 128, 136, 6, 79, 69]","[11, 10, 9, 5, 3, 1, 2, 4, 17, 13, 23, 15, 16, 7]",59.1
